X,Y,FID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,CONTDATE,CONTHOW,GEODATE,GEOHOW,NAICSCODE,NAICSDESCR,GEOLINKID,LONGITUDE,LATITUDE,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,STA_NO,UID_,EXTRDATE,VISN,PROV,CONT,PAR_STA_NO,POD,OPER_DATE,SH_PAR_STA,CBOC,RRTP,IOC,MOC,VAMC,VCTR,HBOC,VANH,CD115,PRIM_SVC,ULID,CBSA,UA,URH,UNIQUE_ID,STA_FAX,SHAR,PHONE
-9713494.265,3566793.07,868,PENSACOLA OUTPATIENT CLINIC - SOUTH,312 KENMORE ROAD,NOT AVAILABLE,PENSACOLA,FL,32503,7462,ESCAMBIA,12033,LOCATED ON THE NORTH SIDE OF KENMORE ROAD 15 MILES EAST OF PENSACOLA BOULEVARD,9/24/2007 0:00,PHONE,9/24/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,105778050,-87.2578036,30.4907858,NAVTEQ,2006Q4,ONENTITY,YES,TGS,520BZ,404,3/31/2007 0:00,16,2,L,520,A,8/4/1986 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_FL_1201,CBOC,NW0087257034_0030490301,37860,68482,UA,10315346,(850) 471-7744,NO,(850) 476-1100
-10848213.84,5165997.06,869,NORFOLK MEDICAL GROUP,301 NORTH 27TH STREET,SUITE 1,NORFOLK,NE,68701,4457,MADISON,31119,LOCATED ON THE WEST SIDE OF NORTH 27TH STREET 07 MILES NORTH OF WEST NORFOLK AVENUE,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,125974729,-97.451163,42.0334877,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,636GA,366,3/31/2007 0:00,23,1,C,636,A,11/19/1997 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_NE_3101,CBOC,NW0097450714_0042035344,35740,63406,RA,10315026,(402) 486-7849,NO,(402) 844-8000
-10375629.99,5606048.414,870,MINNEAPOLIS VETERANS ADMINISTRATION MEDICAL CENTER,1 VETERANS DRIVE,NOT AVAILABLE,MINNEAPOLIS,MN,55417,2309,HENNEPIN,27053,GO 23 MILES NW OF HIAWATHA AVENUE ON MINNEHAHA AVENUE THEN GO 10 MILES SW ON VETERANS DRIVEENTITY LOCATED ON THE SE SIDE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,20645433,-93.20587,44.90163,NAVTEQ,2006Q4,ONENTITY,YES,TGS,618,346,3/31/2007 0:00,23,1,V,N/A,A,6/15/1921 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_MN_2705,VAMC,NW0093203652_0044901816,33460,57628,UA,10315677,(612) 725-2049,NO,(612) 725-2000
-7951901.884,5135867.901,871,DEPARTMENT OF VETERANS AFFAIRS PROVIDENCE MEDICAL CENTER,830 CHALKSTONE AVENUE,NOT AVAILABLE,PROVIDENCE,RI,2908,4734,PROVIDENCE,44007,"NW SIDE OF VALLEY STREET, 04 MILES SW OF PLEASANT VALLEY PARKWAY",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,22138892,-71.43315,41.83214,NAVTEQ,2006Q4,ONENTITY,YES,TGS,650,24,3/31/2007 0:00,1,1,V,N/A,A,9/2/1949 0:00,N/A,0,NO,NO,NO,YES,NO,YES,NO,CD115_RI_4402,VAMC,NW0071434673_0041833847,39300,72505,UA,10315794,(401) 457-3363,NO,(401) 457-3042
-7936631.889,5090681.669,872,MIDDLETOWN VETERANS AFFAIRS COMMUNITY BASED OUTPATIENT CLINIC,1 CORPORATE PLACE,NOT AVAILABLE,MIDDLETOWN,RI,2842,6277,NEWPORT,44005,"SW SIDE OF CORPORATE PLACE, 20 MILES SE OF COMMERCE DRIVE",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,34033112,-71.2959773,41.5289778,NAVTEQ,2006Q4,ONENTITY,NO,TGS,650GD,1090,3/31/2007 0:00,1,1,L,650,A,11/13/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_RI_4401,CBOC,NW0071295375_0041529787,39300,72505,UA,10315797,(401) 847-8057,NO,(401) 273-7100
-8787154.799,3984829.861,873,MYRTLE BEACH COMMUNITY-BASED OUTPATIENT CLINIC-DEPARTMENT OF DEFENSE (DOD),3381 PHILLIS BOULEVARD,NOT AVAILABLE,MYRTLE BEACH,SC,29577,1533,HORRY,45051,LOCATED ON THE SE CORNER OF PHILLIS BOULEVARD AND SHINE AVENUE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,29625599,-78.9363546,33.6718927,NAVTEQ,2006Q4,ONENTITY,YES,TGS,534GB,206,3/31/2007 0:00,7,1,V,534,A,9/8/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_SC_4507,CBOC,NW0078957893_0033679688,34820,60895,UA,10315403,(843) 828-0338,NO,(843) 477-0177
-9000844.005,3964959.597,874,ORANGEBURG COUNTY VETERANS AFFAIRS COMMUNITY BASED OUTPATIENT CLINIC,1767 VILLAGE PARK DRIVE,NOT AVAILABLE,ORANGEBURG,SC,29118,2475,ORANGEBURG,45075,04 MILES SW OF OFFICE PARK DRIVE AT THE SE END OF VILLAGE PARK DRIVE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,102397060,-80.8559574,33.5232141,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,544GE,1049,3/31/2007 0:00,7,1,L,544,A,9/6/2001 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_SC_4506,CBOC,NW0080855584_0033522609,36700,65701,RA,10315446,(803) 536-1719,NO,(803) 533-1335
-9169684.292,4343493.463,875,JAMES H QUILLEN VETERANS AFFAIRS MEDICAL CENTER,SIDNEY STREET AND LAMONT STREET,MOUNTAIN HOME VETERANS AFFAIRS MEMORIAL PARK,JOHNSON CITY,TN,37604,N/A,WASHINGTON,47179,ON THE SOUTH SIDE OF LAMONT STREET BETWEEN SIDNEY STREET AND 1ST STREET,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,115733690,-82.3726755,36.3109577,NAVTEQ,2006Q4,ONENTITY,YES,TGS,621,250,3/31/2007 0:00,9,1,V,N/A,A,1/28/1901 0:00,N/A,0,YES,NO,NO,YES,NO,YES,YES,CD115_TN_4701,VAMC,NW0082377080_0036307899,27740,43210,UA,10315695,(423) 979-3572,NO,(423) 926-1171
-8811132.116,5146805.668,876,WARREN COUNTY VETERANS AFFAIRS CLINIC,3 FARM COLONY DRIVE,FARM COLONY PROFESSIONAL BUILDING SUITE B,WARREN,PA,16365,N/A,WARREN,42123,LOCATED ON THE SOUTH SIDE OF FARM COLONY DRIVE 004 MILES WEST OF THE INTERSECTION OF MARKET STREET AND FARM COLONY DRIVE,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,129963286,-79.1517465,41.9053086,NAVTEQ,2006Q4,ONENTITY,YES,TGS,562GE,1185,3/31/2007 0:00,4,1,L,562,A,3/22/2005 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_PA_4205,CBOC,NW0079151133_0041905862,47620,91837,RA,10315519,(814) 726-5660,NO,(814) 723-9763
-8374335.407,4993699.809,877,NORTHAMPTON COUNTY OUTPATIENT CLINIC,701 SLATE BELT BOULEVARD,PHOEBE SLATE BELT NURSING HOME AND REHAB CENTER,BANGOR,PA,18013,9341,NORTHAMPTON,42095,LOCATED ON THE SE SIDE OF SLATE BELT BOULEVARD 020 MILES SW OF KENNEDY BOULEVARD,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,98169708,-75.2279349,40.8734932,NAVTEQ,2006Q4,ONENTITY,YES,TGS,693GG,1181,3/31/2007 0:00,4,1,L,693,A,12/13/2004 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_PA_4217,CBOC,NW0075228446_0040873896,10900,1495,UA,10315954,(610) 599-0019,NO,(610) 599-0127
-9136414.38,4327690.988,878,ROAN MOUNTAIN MEDICAL CENTER,152 STATE HIGHWAY 143,NOT AVAILABLE,ROAN MOUNTAIN,TN,37687,3690,CARTER,47019,"LOCATED WEST SIDE OF TN-143, BETWEEN CLOUD ROAD AND LAUREL HYLANDS ROAD",9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,98842949,-82.0738068,36.1964835,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,621GA03,678,3/31/2007 0:00,9,0,C,N/A,-,,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TN_4701,CBOC,NW0082075813_0036201350,27740,N/A,RA,10315699,N/A,N/A,(423) 772-3276
-9683783.671,3944910.287,879,BESSEMER VETERANS AFFAIRS COMMUNITY-BASED OUTPATIENT CLINIC,975 9TH AVENUE SW,SUITE 400,BESSEMER,AL,35022,4527,JEFFERSON,1073,"SE SIDE OF 9TH AVENUE SW, 07 MILES NE OF MEDICAL CENTER DRIVE",9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,43131219,-86.9909088,33.3729363,NAVTEQ,2006Q4,ONENTITY,YES,TGS,521GG,1203,3/31/2007 0:00,7,1,L,521,A,7/30/2006 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_AL_0107,CBOC,NW0086986662_0033378854,13820,7786,UA,10315356,N/A,NO,(205) 428-3495
-9663411.091,3962581.686,880,VETERAN AFFAIRS READJUSTMENT COUNSELING CENTER,1500 5TH AVENUE SOUTH,NOT AVAILABLE,BIRMINGHAM,AL,35233,1615,JEFFERSON,1073,LOCATED ON THE NW SIDE OF 5TH AVENUE SOUTH 05 MILES WEST OF 16TH STREET SOUTH,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,43108645,-86.8078988,33.5054043,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0302V,877,3/31/2007 0:00,7,1,L,521,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_AL_0107,VCTR,NW0086808343_0033504988,13820,7786,UA,10315112,(205) 731-0564,NO,(205) 731-0550
-9541432.893,3821895.608,881,CENTRAL ALABAMA VETERANS HEALTH CARE SYSTEM,2400 HOSPITAL ROAD,NOT AVAILABLE,TUSKEGEE,AL,36083,5001,MACON,1087,ON THE WEST SIDE OF HOSPITAL ROAD 63 MILES NW FROM THE NORTHERN MOST T-INTERSECTION OF ROBERTS CIRCLE AND HOSPITAL ROAD,9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,127197610,-85.71215,32.44522,NAVTEQ,2006Q4,ONENTITY,YES,TGS,619A4,192,3/31/2007 0:00,7,1,V,619,A,4/3/1905 0:00,N/A,0,YES,NO,NO,YES,NO,YES,YES,CD115_AL_0103,VAMC,NW0085710736_0032441641,46260,89164,RA,10315684,(334) 724-2793,NO,(334) 725-3085
-9638458.961,4125823.259,882,HUNTSVILLE COMMUNITY-BASED OUTPATIENT CLINIC,301 GOVERNORS DRIVE SW,NOT AVAILABLE,HUNTSVILLE,AL,35801,5123,MADISON,1089,ON THE SOUTH SIDE OF GOVERNORS DRIVE 16 MILES WEST OF GALLATIN STREET,9/21/2007 0:00,PHONE,9/21/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,38143518,-86.58375,34.7194698,NAVTEQ,2006Q4,ONENTITY,YES,TGS,521GA,185,3/31/2007 0:00,7,1,L,521,A,10/31/1986 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_AL_0105,CBOC,NW0086582366_0034719763,26620,40780,UA,10315351,(256) 534-0964,NO,(256) 535-3106
-8704947.07,5314002.551,883,VETERANS AFFAIRS WESTERN NEW YORK HEALTHCARE SYSTEM AT BATAVIA,222 RICHMOND AVENUE,NOT AVAILABLE,BATAVIA,NY,14020,1227,GENESEE,36037,LOCATED ON THE NE SIDE OF RICHMOND AVENUE BETWEEN REDFIELD PARKWAY AND BOGUE AVENUE,9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,623110,NURSING HOMES (SKILLED NURSING FACILITIES),107472255,-78.19787,43.01334,NAVTEQ,2006Q4,ONENTITY,YES,TGS,528A4,48,3/31/2007 0:00,2,1,V,528,A,6/1/1933 0:00,N/A,1,NO,NO,NO,NO,NO,NO,YES,CD115_NY_3627,VANH,NW0078200221_0043010497,12860,5491,RA,10315368,(716) 344-3305,NO,(585) 297-1000
-10949044.59,5003949.908,884,VETERANS AFFAIRS NEBRASKA WESTERN IOWA HEALTH CARE SYSTEM - GRAND ISLAND DIVISION,2201 NORTH BROADWELL AVENUE,NOT AVAILABLE,GRAND ISLAND,NE,68803,2153,HALL,31079,LOCATED ON THE SE SIDE OF WEST CAPITAL AVENUE BETWEEN NORTH BROADWELL AVENUE AND NORTH WHEELER AVENUE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,623110,NURSING HOMES (SKILLED NURSING FACILITIES),96605325,-98.356941,40.9430821,NAVTEQ,2006Q4,ONENTITY,YES,TGS,636A4,363,3/31/2007 0:00,23,1,V,636,A,6/1/1950 0:00,N/A,1,NO,NO,NO,NO,NO,NO,YES,CD115_NE_3103,VANH,NW0098358717_0040942448,24260,34246,RA,10315748,(308) 389-5113,NO,(308) 382-3660
-10755814.41,4984075.56,885,VETERAN ADMINISTRATION NEBRASKA WESTERN IOWA HEALTH CARE SYSTEM - LINCOLN DIVISION,600 SOUTH 70TH STREET,NOT AVAILABLE,LINCOLN,NE,68510,2451,LANCASTER,31109,LOCATED ON THE EAST SIDE OF SOUTH 70TH STREET 14 MILES NORTH OF SOUTH WEDGEWOOD DRIVE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,37360492,-96.6211248,40.8080866,NAVTEQ,2006Q4,ONENTITY,YES,TGS,636A5,362,3/31/2007 0:00,23,1,V,636,A,6/1/1930 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_NE_3101,CBOC,NW0096624818_0040807246,30700,49933,UA,10315749,(402) 486-7840,NO,(402) 489-3802
-7912499.415,5277678.57,886,HAVERHILL COMMUNITY-BASED OUTPATIENT CLINIC,108 MERRIMACK STREET,NOT AVAILABLE,HAVERHILL,MA,1830,5201,ESSEX,25009,LOCATED ON THE SOUTH SIDE OF MERRIMACK STREET BETWEEN HOW STREET AND MERRIMACK PLACE,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,22092249,-71.0791916,42.7742849,NAVTEQ,2006Q4,ONENTITY,NO,TGS,518GB,36,3/31/2007 0:00,1,1,L,518,A,7/15/1998 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_MA_2503,CBOC,NW0071080012_0042774162,14460,9271,UA,10315334,(781) 687-3615,NO,(978) 372-5207
-8944637.069,4019275.016,887,SUMTER COUNTY VETERANS AFFAIRS COMMUNITY BASED OUTPATIENT CLINIC,407 NORTH SALEM AVENUE,NOT AVAILABLE,SUMTER,SC,29150,4115,SUMTER,45085,LOCATED ON THE WEST SIDE OF NORTH SALEM AVENUE02 MILES NORTH OF HASEL STREET,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,102258034,-80.3510419,33.9290192,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,544GF,1050,3/31/2007 0:00,7,1,L,544,A,10/1/2001 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_SC_4505,CBOC,NW0080350528_0033929093,44940,85708,UA,10315447,(803) 938-9905,NO,(803) 938-9901
-8900439.68,3866691.057,888,RALPH H JOHNSON VETERANS AFFAIRS MEDICAL CENTER,109 BEE STREET,NOT AVAILABLE,CHARLESTON,SC,29401,5703,CHARLESTON,45019,LOCATED ON THE SOUTH SIDE OF BEE STREET 07 MILES EAST OF LOCKWOOD DRIVE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,42952066,-79.95401,32.78417,NAVTEQ,2006Q4,ONENTITY,YES,TGS,534,186,3/31/2007 0:00,7,1,V,N/A,A,6/27/1966 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_SC_4506,VAMC,NW0079953489_0032785122,16700,15508,UA,10315402,(843) 937-6100,NO,(843) 577-5011
-9022537.469,4157662.515,889,ROCK HILL COMMUNITY BASED OUTPATIENT CLINIC,205 PIEDMONT BOULEVARD,NOT AVAILABLE,ROCK HILL,SC,29732,1836,YORK,45091,LOCATED ON THE EAST SIDE OF PIEDMONT BOULEVARD APPROXIMATELY 007 MILES SOUTH OF SOUTH HERLONG AVENUE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,28194970,-81.0508331,34.954227,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,544GC,685,3/31/2007 0:00,7,1,C,544,A,11/1/1999 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_SC_4505,CBOC,NW0081051032_0034954258,16740,75745,UA,10315444,(803) 325-9599,NO,(803) 366-4848
-12435911.09,4911617.515,890,OREM VETERANS AFFAIRS OUTPATIENT CLINIC,740 WEST 800 NORTH,SUITE 440,OREM,UT,84057,6300,UTAH,49049,"LOCATED ON THE NORTH SIDE OF WEST 800 NORTH, APPROXIMATELY 007MI EAST OF NORTH 800 WEST",9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,129570166,-111.71369,40.31359,NAVTEQ,2006Q4,ONENTITY,YES,TGS,660GE,713,3/31/2007 0:00,19,1,L,660,A,3/15/1999 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_UT_4903,CBOC,NW0111713547_0040312237,39340,72559,UA,10315841,(801) 584-2594,NO,(801) 235-0953
-9719546.616,4371608.198,891,CLARKSVILLE VETERANS AFFAIRS COMMUNITY-BASED OUTPATIENT CLINIC,1731 MEMORIAL DRIVE,PHYSICIANS OFFICE BUILDING SUITE 110,CLARKSVILLE,TN,37043,4523,MONTGOMERY,47125,LOCATED ON THE EAST SIDE OF MEMORIAL DRIVE BETWEEN MEDICAL CENTER COURT AND MADISON STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,123884389,-87.3121728,36.5142077,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,626GE,833,3/31/2007 0:00,9,1,L,626,A,3/17/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_TN_4707,CBOC,NW0087256769_0036501429,17300,17317,UA,10315719,(931) 221-2173,NO,(931) 221-2171
-9615846.633,4288836.957,892,TENNESSEE VALLEY HEALTH CARE SYSTEM - ALVIN C YORK MURFREESBORO CAMPUS,3400 LEBANON PIKE,ALVIN C YORK VETERANS AFFAIRS MEDICAL CENTER,MURFREESBORO,TN,37129,1237,RUTHERFORD,47149,39 MILES SOUTH OF FAIRMONT DRIVE ON THE EAST SIDE OF LEBANON PIKE,9/25/2007 0:00,PHONE,9/25/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,123890894,-86.38062,35.91431,NAVTEQ,2006Q4,ONENTITY,YES,TGS,626A4,251,3/31/2007 0:00,9,1,V,626,A,1/1/1940 0:00,N/A,0,NO,NO,NO,YES,NO,YES,YES,CD115_TN_4704,VAMC,NW0086383500_0035920000,34980,60733,UA,10315715,(615) 867-5768,NO,(615) 867-6000
-8216197.554,5269616.935,893,ALBANY VETERANS CENTER,17 COMPUTER DRIVE WEST,NOT AVAILABLE,ALBANY,NY,12205,1614,ALBANY,36001,LOCATED ON THE SE SIDE OF COMPUTER DRIVE WEST BETWEEN COMPUTER DRIVE SOUTH AND CERONE COMMERCIAL DRIVE,10/9/2007 0:00,PHONE,10/9/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,91894667,-73.8073584,42.7211041,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0111V,745,3/31/2007 0:00,2,1,L,528,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_NY_3620,VCTR,NW0073789268_0042679644,10580,928,UA,10315065,(518) 458-8613,NO,(518) 626-5130
-9380290.138,4828616.499,894,DAYTON VETERANS AFFAIRS MEDICAL CENTER,4100 WEST 3RD STREET,NOT AVAILABLE,DAYTON,OH,45428,N/A,MONTGOMERY,39113,"LOCATED ON THE SOUTH SIDE OF W 3RD STREET FROM INT OF W 3RD ST AND LISCUM DR,GO ABOUT 45 MILES SOUTH ON LISCUM DR AND TURN E ON IOWA AVE,GO ABOUT 29 MILES ON IOWA AVE,BECOMES OREGON AVE,GO ABOUT 07 MILES ON OREGON AVE AND TURN W ON KENTUCKY AVE 08 MILES",9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,46816191,-84.26458,39.74266,NAVTEQ,2006Q4,ONENTITY,YES,TGS,552,276,3/31/2007 0:00,10,1,V,N/A,A,,N/A,0,YES,NO,NO,YES,NO,YES,YES,CD115_OH_3910,VAMC,NW0084253236_0039749237,19380,22528,UA,10315479,(937) 262-2179,NO,(937) 268-6511
-17363370.66,2229516.885,895,VETERANS AFFAIRS KONA COMMUNITY-BASED OUTPATIENT CLINIC,75-377 HUALALAI ROAD,NOT AVAILABLE,KAILUA-KONA,HI,96740,9724,HAWAII,15001,LOCATED ON THE NE SIDE OF HUALALAI ROAD APPROXIMATELY 015 MILES NW OF QUEEN KAAHUMANU HIGHWAY,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,115758205,-155.9778125,19.6322541,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,459GC,563,3/31/2007 0:00,21,1,L,459,A,1/1/1989 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_HI_1502,CBOC,NW0155978576_0019632530,25900,43642,RA,10315263,(808) 329-0776,NO,(808) 329-0774
-8921277.52,3015504.149,896,FORT LAUDERDALE VETERANS CENTER,713 NE 3RD AVENUE,NOT AVAILABLE,FORT LAUDERDALE,FL,33304,2619,BROWARD,12011,LOCATED ON THE WEST SIDE OF NE 3RD AVENUE BETWEEN NE 8TH STREET AND NE 7TH STREET,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,22464488,-80.1411995,26.1325261,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0311V,886,3/31/2007 0:00,8,1,L,546,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_FL_1220,VCTR,NW0080140970_0026131932,33100,56602,UA,10315118,(954) 356-7609,NO,(954) 356-7926
-10024581.15,4664086.934,897,EAST SAINT LOUIS VETERANS CENTER,1265 NORTH 89TH STREET,SUITE 5,EAST SAINT LOUIS,IL,62203,2135,SAINT CLAIR,17163,LOCATED ON THE EAST SIDE OF NORTH 89TH STREET 01 MILES EAST OF CHURCH LANE,9/27/2007 0:00,PHONE,10/3/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,20547656,-90.0523446,38.596848,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,0422V,924,3/31/2007 0:00,15,1,L,657,-,,N/A,0,NO,NO,NO,NO,YES,NO,NO,CD115_IL_1712,VCTR,NW0090053546_0038596115,41180,77770,UA,10315153,(618) 397-6541,NO,(618) 397-6602
-8776764.505,5285649.382,898,LACKAWANNA COMMUNITY BASED OUTPATIENT CLINIC,227 RIDGE ROAD,OUR LADY OF VICTORY FAMILY CARE CENTER,LACKAWANNA,NY,14218,1156,ERIE,36029,"SE CORNER OF RIDGE ROAD, AND WILKESBARRE STREET",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,34112259,-78.843017,42.8268217,NAVTEQ,2006Q4,ONENTITY,YES,TGS,528GQ,1021,3/31/2007 0:00,2,1,C,528,A,7/1/2000 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_NY_3626,CBOC,NW0078843147_0042826963,15380,11350,UA,10315388,(716) 822-5971,NO,(716) 822-5944
-10242366.63,3531023.291,899,VETERANS AFFAIRS LAFAYETTE COMUNITY BASED OUTPATIENT CLINIC,2100 JEFFERSON STREET,NOT AVAILABLE,LAFAYETTE,LA,70501,8556,LAFAYETTE,22055,"LOCATED ON THE SW SIDE OF JEFFERSON STREET, 40 YARDS SE OF COOLIDGE STREET",9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,99642864,-92.0087449,30.213503,NAVTEQ,2006Q4,ONENTITY,YES,TGS,502GB,803,3/31/2007 0:00,16,1,L,502,A,7/16/2001 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_LA_2203,CBOC,NW0092008781_0030214007,29180,46045,UA,10315291,(337) 261-5471,NO,(337) 261-0734
-10315048.65,3534241.604,900,JENNINGS COMMUNITY BASED OUTPATIENT CLINIC,1907 JOHNSON STREET,NOT AVAILABLE,JENNINGS,LA,70546,3627,JEFFERSON DAVIS,22053,"LOCATED ON THE WEST SIDE OF JOHNSON STREET, APPROXIMATELY 013 MILES SOUTH OF HOSPITAL DRIVE",9/26/2007 0:00,PHONE,9/26/2007 0:00,MANUAL,62149,OTHER OUTPATIENT CARE CENTERS,126650790,-92.6616586,30.2384831,NAVTEQ,2006Q4,BLOCKFACE,YES,TGS,502GA,401,3/31/2007 0:00,16,1,L,502,A,8/2/1993 0:00,N/A,1,NO,NO,NO,NO,NO,NO,NO,CD115_LA_2203,CBOC,NW0092661478_0030238306,27660,43021,RA,10315290,(337) 824-1012,NO,(337) 824-1000
-9900972.584,3557020.742,901,VETERANS AFFAIRS GULF COAST HEALTH CARE SYSTEM,400 VETERANS AVENUE,NOT AVAILABLE,BILOXI,MS,39531,2410,HARRISON,28047,LOCATED ON THE EAST SIDE OF VETERANS AVENUE ABOUT 38 MILES NORTH OF THE PASS ROAD AND VETERANS AVENUE INTERSECTION,9/27/2007 0:00,PHONE,9/27/2007 0:00,MANUAL,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,117801170,-88.94195,30.41511,NAVTEQ,2006Q4,ONENTITY,YES,TGS,520,402,3/31/2007 0:00,16,1,V,N/A,A,8/10/1933 0:00,N/A,0,YES,NO,NO,YES,NO,YES,YES,CD115_MS_2804,VAMC,NW0088947090_0030408271,25060,35920,UA,10315345,(228) 523-5719,NO,(228) 523-5000
